No.,Time,Source,Destination,Protocol,Length,Info,,,,,,,,,,,,,Time 2,Time 1,Delay 2,Delay 1,Jitter
3234,20.83595415,192.168.1.1,192.168.1.2,TCP,818,"54384  >  5001 [PSH, ACK] Seq=301989137 Ack=1 Win=42496 Len=752 TSval=316239960 TSecr=2680709734",,,,,,,,,,,,,20.83596985,20.83595415,2.27E-05,1.57E-05,7.01E-06
3235,20.83596985,192.168.1.2,192.168.1.1,TCP,66,5001  >  54384 [ACK] Seq=1 Ack=301989137 Win=8387584 Len=0 TSval=2680709734 TSecr=316239960,,,,,,,,,,,,,20.83599256,20.83596985,-0.000255999,2.27E-05,-0.000278712
3236,20.83599256,192.168.1.2,192.168.1.1,TCP,66,5001  >  54384 [ACK] Seq=1 Ack=301989889 Win=8387584 Len=0 TSval=2680709734 TSecr=316239960,,,,,,,,,,,,,20.83573656,20.83599256,0.002145414,-0.000255999,0.002401413
3237,20.83573656,192.168.1.1,192.168.1.2,TCP,65226,"[TCP Spurious Retransmission] 54384  >  5001 [PSH, ACK] Seq=301858817 Ack=1 Win=42496 Len=65160 TSval=316239960 TSecr=2680709734",,,,,,,,,,,,,20.83788197,20.83573656,0.000123554,0.002145414,-0.00202186
3238,20.83788197,192.168.1.1,192.168.1.2,TCP,65226,"[TCP Previous segment not captured] 54384  >  5001 [PSH, ACK] Seq=302776321 Ack=1 Win=42496 Len=65160 TSval=316239962 TSecr=2680709736",,,,,,,,,,,,,20.83800553,20.83788197,6.60E-05,0.000123554,-5.75E-05
3239,20.83800553,192.168.1.1,192.168.1.2,TCP,65226,"54384  >  5001 [PSH, ACK] Seq=302841481 Ack=1 Win=42496 Len=65160 TSval=316239962 TSecr=2680709736",,,,,,,,,,,,,20.83807155,20.83800553,0.000139595,6.60E-05,7.36E-05
3240,20.83807155,192.168.1.1,192.168.1.2,TCP,818,"54384  >  5001 [PSH, ACK] Seq=302906641 Ack=1 Win=42496 Len=752 TSval=316239962 TSecr=2680709736",,,,,,,,,,,,,20.83821115,20.83807155,1.85E-05,0.000139595,-0.000121076
3241,20.83821115,192.168.1.2,192.168.1.1,TCP,66,[TCP ACKed unseen segment] 5001  >  54384 [ACK] Seq=1 Ack=302907393 Win=8387584 Len=0 TSval=2680709736 TSecr=316239962,,,,,,,,,,,,,20.83822967,20.83821115,0.000149058,1.85E-05,0.000130539
3242,20.83822967,192.168.1.1,192.168.1.2,TCP,65226,"54384  >  5001 [PSH, ACK] Seq=302907393 Ack=1 Win=42496 Len=65160 TSval=316239962 TSecr=2680709736",,,,,,,,,,,,,20.83837873,20.83822967,0.005342874,0.000149058,0.005193816
3243,20.83837873,192.168.1.2,192.168.1.1,TCP,66,5001  >  54384 [ACK] Seq=1 Ack=302972553 Win=8387584 Len=0 TSval=2680709736 TSecr=316239962,,,,,,,,,,,,,20.8437216,20.83837873,0.000285125,0.005342874,-0.005057749
3244,20.8437216,192.168.1.1,192.168.1.2,TCP,65226,"54384  >  5001 [PSH, ACK] Seq=302972553 Ack=1 Win=42496 Len=65160 TSval=316239968 TSecr=2680709736",,,,,,,,,,,,,20.84400672,20.8437216,1.01E-05,0.000285125,-0.00027506
3245,20.84400672,192.168.1.1,192.168.1.2,TCP,818,"54384  >  5001 [PSH, ACK] Seq=303037713 Ack=1 Win=42496 Len=752 TSval=316239968 TSecr=2680709736",,,,,,,,,,,,,20.84401679,20.84400672,3.23E-05,1.01E-05,2.23E-05
3246,20.84401679,192.168.1.2,192.168.1.1,TCP,66,5001  >  54384 [ACK] Seq=1 Ack=303037713 Win=8387584 Len=0 TSval=2680709742 TSecr=316239968,,,,,,,,,,,,,20.84404911,20.84401679,2.95E-05,3.23E-05,-2.80E-06
3247,20.84404911,192.168.1.2,192.168.1.1,TCP,66,5001  >  54384 [ACK] Seq=1 Ack=303038465 Win=8387584 Len=0 TSval=2680709742 TSecr=316239968,,,,,,,,,,,,,20.84407862,20.84404911,0.000161343,2.95E-05,0.00013183
3248,20.84407862,192.168.1.1,192.168.1.2,TCP,65226,"54384  >  5001 [PSH, ACK] Seq=303038465 Ack=1 Win=42496 Len=65160 TSval=316239968 TSecr=2680709742",,,,,,,,,,,,,20.84423996,20.84407862,2.15E-05,0.000161343,-0.000139835
3249,20.84423996,192.168.1.1,192.168.1.2,TCP,65226,"54384  >  5001 [PSH, ACK] Seq=303103625 Ack=1 Win=42496 Len=65160 TSval=316239968 TSecr=2680709742",,,,,,,,,,,,,20.84426147,20.84423996,3.63E-05,2.15E-05,1.48E-05
3250,20.84426147,192.168.1.2,192.168.1.1,TCP,66,5001  >  54384 [ACK] Seq=1 Ack=303103625 Win=8387584 Len=0 TSval=2680709742 TSecr=316239968,,,,,,,,,,,,,20.84429779,20.84426147,2.55E-06,3.63E-05,-3.38E-05
3251,20.84429779,192.168.1.1,192.168.1.2,TCP,818,"54384  >  5001 [PSH, ACK] Seq=303168785 Ack=1 Win=42496 Len=752 TSval=316239968 TSecr=2680709742",,,,,,,,,,,,,20.84430033,20.84429779,1.42E-05,2.55E-06,1.16E-05
3252,20.84430033,192.168.1.2,192.168.1.1,TCP,66,5001  >  54384 [ACK] Seq=1 Ack=303168785 Win=8387584 Len=0 TSval=2680709742 TSecr=316239968,,,,,,,,,,,,,20.84431449,20.84430033,3.14E-05,1.42E-05,1.72E-05
3253,20.84431449,192.168.1.2,192.168.1.1,TCP,66,5001  >  54384 [ACK] Seq=1 Ack=303169537 Win=8387584 Len=0 TSval=2680709742 TSecr=316239968,,,,,,,,,,,,,20.84434587,20.84431449,0.00014836,3.14E-05,0.000116984
3254,20.84434587,192.168.1.1,192.168.1.2,TCP,65226,"54384  >  5001 [PSH, ACK] Seq=303169537 Ack=1 Win=42496 Len=65160 TSval=316239968 TSecr=2680709742",,,,,,,,,,,,,20.84449423,20.84434587,3.81E-05,0.00014836,-0.000110233
3255,20.84449423,192.168.1.2,192.168.1.1,TCP,66,5001  >  54384 [ACK] Seq=1 Ack=303234697 Win=8387584 Len=0 TSval=2680709743 TSecr=316239968,,,,,,,,,,,,,20.84453235,20.84449423,0.000114471,3.81E-05,7.63E-05
3256,20.84453235,192.168.1.1,192.168.1.2,TCP,65226,"54384  >  5001 [PSH, ACK] Seq=303234697 Ack=1 Win=42496 Len=65160 TSval=316239969 TSecr=2680709742",,,,,,,,,,,,,20.84464682,20.84453235,6.50E-05,0.000114471,-4.95E-05
3257,20.84464682,192.168.1.1,192.168.1.2,TCP,818,"54384  >  5001 [PSH, ACK] Seq=303299857 Ack=1 Win=42496 Len=752 TSval=316239969 TSecr=2680709742",,,,,,,,,,,,,20.84471184,20.84464682,8.20E-05,6.50E-05,1.70E-05
3258,20.84471184,192.168.1.1,192.168.1.2,TCP,65226,"54384  >  5001 [PSH, ACK] Seq=303300609 Ack=1 Win=42496 Len=65160 TSval=316239969 TSecr=2680709743",,,,,,,,,,,,,20.84479383,20.84471184,7.64E-06,8.20E-05,-7.43E-05
3259,20.84479383,192.168.1.1,192.168.1.2,TCP,65226,"54384  >  5001 [PSH, ACK] Seq=303365769 Ack=1 Win=42496 Len=65160 TSval=316239969 TSecr=2680709743",,,,,,,,,,,,,20.84480146,20.84479383,4.22E-05,7.64E-06,3.45E-05
3260,20.84480146,192.168.1.2,192.168.1.1,TCP,66,5001  >  54384 [ACK] Seq=1 Ack=303300609 Win=8355840 Len=0 TSval=2680709743 TSecr=316239969,,,,,,,,,,,,,20.84484363,20.84480146,5.06E-06,4.22E-05,-3.71E-05
3261,20.84484363,192.168.1.2,192.168.1.1,TCP,66,5001  >  54384 [ACK] Seq=1 Ack=303365769 Win=8355840 Len=0 TSval=2680709743 TSecr=316239969,,,,,,,,,,,,,20.84484869,20.84484363,3.46E-05,5.06E-06,2.95E-05
3262,20.84484869,192.168.1.1,192.168.1.2,TCP,818,"54384  >  5001 [PSH, ACK] Seq=303430929 Ack=1 Win=42496 Len=752 TSval=316239969 TSecr=2680709743",,,,,,,,,,,,,20.84488328,20.84484869,1.12E-05,3.46E-05,-2.34E-05
3263,20.84488328,192.168.1.2,192.168.1.1,TCP,66,5001  >  54384 [ACK] Seq=1 Ack=303431681 Win=8387584 Len=0 TSval=2680709743 TSecr=316239969,,,,,,,,,,,,,20.84489446,20.84488328,0.00016431,1.12E-05,0.000153124
3264,20.84489446,192.168.1.1,192.168.1.2,TCP,65226,"54384  >  5001 [PSH, ACK] Seq=303431681 Ack=1 Win=42496 Len=65160 TSval=316239969 TSecr=2680709743",,,,,,,,,,,,,20.84505877,20.84489446,2.61E-05,0.00016431,-0.000138174
3265,20.84505877,192.168.1.1,192.168.1.2,TCP,65226,"54384  >  5001 [PSH, ACK] Seq=303496841 Ack=1 Win=42496 Len=65160 TSval=316239969 TSecr=2680709743",,,,,,,,,,,,,20.84508491,20.84505877,0.000132766,2.61E-05,0.00010663
3266,20.84508491,192.168.1.2,192.168.1.1,TCP,66,5001  >  54384 [ACK] Seq=1 Ack=303496841 Win=8387584 Len=0 TSval=2680709743 TSecr=316239969,,,,,,,,,,,,,20.84521767,20.84508491,6.02E-06,0.000132766,-0.00012675
3267,20.84521767,192.168.1.1,192.168.1.2,TCP,818,"54384  >  5001 [PSH, ACK] Seq=303562001 Ack=1 Win=42496 Len=752 TSval=316239969 TSecr=2680709743",,,,,,,,,,,,,20.84522369,20.84521767,1.60E-05,6.02E-06,9.97E-06
3268,20.84522369,192.168.1.2,192.168.1.1,TCP,66,5001  >  54384 [ACK] Seq=1 Ack=303562001 Win=8387584 Len=0 TSval=2680709743 TSecr=316239969,,,,,,,,,,,,,20.84523968,20.84522369,3.21E-05,1.60E-05,1.61E-05
3269,20.84523968,192.168.1.2,192.168.1.1,TCP,66,5001  >  54384 [ACK] Seq=1 Ack=303562753 Win=8387584 Len=0 TSval=2680709743 TSecr=316239969,,,,,,,,,,,,,20.84527175,20.84523968,0.000144987,3.21E-05,0.000112913
3270,20.84527175,192.168.1.1,192.168.1.2,TCP,65226,"54384  >  5001 [PSH, ACK] Seq=303562753 Ack=1 Win=42496 Len=65160 TSval=316239969 TSecr=2680709743",,,,,,,,,,,,,20.84541674,20.84527175,1.98E-06,0.000144987,-0.00014301
3271,20.84541674,192.168.1.1,192.168.1.2,TCP,65226,"54384  >  5001 [PSH, ACK] Seq=303627913 Ack=1 Win=42496 Len=65160 TSval=316239970 TSecr=2680709743",,,,,,,,,,,,,20.84541872,20.84541674,8.73E-05,1.98E-06,8.53E-05
3272,20.84541872,192.168.1.2,192.168.1.1,TCP,66,5001  >  54384 [ACK] Seq=1 Ack=303627913 Win=8387584 Len=0 TSval=2680709744 TSecr=316239969,,,,,,,,,,,,,20.84550601,20.84541872,3.46E-05,8.73E-05,-5.27E-05
3273,20.84550601,192.168.1.1,192.168.1.2,TCP,818,"54384  >  5001 [PSH, ACK] Seq=303693073 Ack=1 Win=42496 Len=752 TSval=316239970 TSecr=2680709743",,,,,,,,,,,,,20.8455406,20.84550601,1.54E-05,3.46E-05,-1.92E-05
3274,20.8455406,192.168.1.2,192.168.1.1,TCP,66,5001  >  54384 [ACK] Seq=1 Ack=303693073 Win=8387584 Len=0 TSval=2680709744 TSecr=316239970,,,,,,,,,,,,,20.845556,20.8455406,1.52E-05,1.54E-05,-2.10E-07
3275,20.845556,192.168.1.2,192.168.1.1,TCP,66,5001  >  54384 [ACK] Seq=1 Ack=303693825 Win=8387584 Len=0 TSval=2680709744 TSecr=316239970,,,,,,,,,,,,,20.84557119,20.845556,0.000131686,1.52E-05,0.000116497
3276,20.84557119,192.168.1.1,192.168.1.2,TCP,65226,"54384  >  5001 [PSH, ACK] Seq=303693825 Ack=1 Win=42496 Len=65160 TSval=316239970 TSecr=2680709744",,,,,,,,,,,,,20.84570287,20.84557119,0.00827322,0.000131686,0.008141534
3277,20.84570287,192.168.1.1,192.168.1.2,TCP,65226,"54384  >  5001 [PSH, ACK] Seq=303758985 Ack=1 Win=42496 Len=65160 TSval=316239970 TSecr=2680709744",,,,,,,,,,,,,20.85397609,20.84570287,6.46E-05,0.00827322,-0.008208579
3278,20.85397609,192.168.1.1,192.168.1.2,TCP,65226,"[TCP Previous segment not captured] 54384  >  5001 [PSH, ACK] Seq=310705689 Ack=1 Win=42496 Len=65160 TSval=316239978 TSecr=2680709751",,,,,,,,,,,,,20.85404073,20.85397609,0.004242901,6.46E-05,0.00417826
3279,20.85404073,192.168.1.1,192.168.1.2,TCP,65226,"54384  >  5001 [PSH, ACK] Seq=310770849 Ack=1 Win=42496 Len=65160 TSval=316239978 TSecr=2680709751",,,,,,,,,,,,,20.85828364,20.85404073,8.60E-07,0.004242901,-0.004242041
3280,20.85828364,192.168.1.1,192.168.1.2,TCP,1514,[TCP Previous segment not captured] 54384  >  5001 [ACK] Seq=310901169 Ack=1 Win=42496 Len=1448 TSval=316239982 TSecr=2680709751,,,,,,,,,,,,,20.8582845,20.85828364,5.37E-05,8.60E-07,5.29E-05
3281,20.8582845,192.168.1.2,192.168.1.1,TCP,66,[TCP ACKed unseen segment] 5001  >  54384 [ACK] Seq=1 Ack=310901169 Win=7987712 Len=0 TSval=2680709756 TSecr=316239977,,,,,,,,,,,,,20.85833821,20.8582845,2.24E-05,5.37E-05,-3.14E-05
3282,20.85833821,192.168.1.1,192.168.1.2,TCP,234,"54384  >  5001 [PSH, ACK] Seq=310902617 Ack=1 Win=42496 Len=168 TSval=316239982 TSecr=2680709756",,,,,,,,,,,,,20.85836057,20.85833821,-0.004139961,2.24E-05,-0.004162325
3283,20.85836057,192.168.1.2,192.168.1.1,TCP,66,5001  >  54384 [ACK] Seq=1 Ack=310902785 Win=8051200 Len=0 TSval=2680709756 TSecr=316239982,,,,,,,,,,,,,20.85422061,20.85836057,0.004035146,-0.004139961,0.008175107
3284,20.85422061,192.168.1.1,192.168.1.2,TCP,65226,"[TCP Spurious Retransmission] 54384  >  5001 [PSH, ACK] Seq=310836009 Ack=1 Win=42496 Len=65160 TSval=316239978 TSecr=2680709751",,,,,,,,,,,,,20.85825576,20.85422061,3.68E-05,0.004035146,-0.003998331
3285,20.85825576,192.168.1.1,192.168.1.2,TCP,1514,[TCP Spurious Retransmission] 54384  >  5001 [ACK] Seq=310901169 Ack=1 Win=42496 Len=1448 TSval=316239982 TSecr=2680709751,,,,,,,,,,,,,20.85829257,20.85825576,0.00038766,3.68E-05,0.000350845
3286,20.85829257,192.168.1.2,192.168.1.1,TCP,66,5001  >  54384 [ACK] Seq=1 Ack=310901169 Win=7987712 Len=0 TSval=2680709756 TSecr=316239977,,,,,,,,,,,,,20.85868023,20.85829257,-0.00034535,0.00038766,-0.00073301
3287,20.85868023,192.168.1.1,192.168.1.2,TCP,65226,"54384  >  5001 [PSH, ACK] Seq=310902785 Ack=1 Win=42496 Len=65160 TSval=316239983 TSecr=2680709756",,,,,,,,,,,,,20.85833488,20.85868023,2.86E-05,-0.00034535,0.000373951
3288,20.85833488,192.168.1.1,192.168.1.2,TCP,234,"[TCP Retransmission] 54384  >  5001 [PSH, ACK] Seq=310902617 Ack=1 Win=42496 Len=168 TSval=316239982 TSecr=2680709756",,,,,,,,,,,,,20.85836348,20.85833488,0.000380721,2.86E-05,0.00035212
3289,20.85836348,192.168.1.2,192.168.1.1,TCP,66,5001  >  54384 [ACK] Seq=1 Ack=310902785 Win=8051200 Len=0 TSval=2680709756 TSecr=316239982,,,,,,,,,,,,,20.85874421,20.85836348,0.000180055,0.000380721,-0.000200666
3290,20.85874421,192.168.1.2,192.168.1.1,TCP,66,5001  >  54384 [ACK] Seq=1 Ack=310967945 Win=8355840 Len=0 TSval=2680709757 TSecr=316239983,,,,,,,,,,,,,20.85892426,20.85874421,3.29E-05,0.000180055,-0.000147137
3291,20.85892426,192.168.1.1,192.168.1.2,TCP,65226,"54384  >  5001 [PSH, ACK] Seq=310967945 Ack=1 Win=42496 Len=65160 TSval=316239983 TSecr=2680709756",,,,,,,,,,,,,20.85895718,20.85892426,9.12E-05,3.29E-05,5.83E-05
3292,20.85895718,192.168.1.2,192.168.1.1,TCP,66,5001  >  54384 [ACK] Seq=1 Ack=311033105 Win=8355840 Len=0 TSval=2680709757 TSecr=316239983,,,,,,,,,,,,,20.8590484,20.85895718,1.64E-05,9.12E-05,-7.48E-05
3293,20.8590484,192.168.1.1,192.168.1.2,TCP,818,"54384  >  5001 [PSH, ACK] Seq=311033105 Ack=1 Win=42496 Len=752 TSval=316239983 TSecr=2680709756",,,,,,,,,,,,,20.85906482,20.8590484,0.000153581,1.64E-05,0.000137158
3294,20.85906482,192.168.1.2,192.168.1.1,TCP,66,5001  >  54384 [ACK] Seq=1 Ack=311033857 Win=8387584 Len=0 TSval=2680709757 TSecr=316239983,,,,,,,,,,,,,20.85921841,20.85906482,-0.000823562,0.000153581,-0.000977143
3295,20.85921841,192.168.1.1,192.168.1.2,TCP,65226,"54384  >  5001 [PSH, ACK] Seq=311033857 Ack=1 Win=42496 Len=65160 TSval=316239983 TSecr=2680709757",,,,,,,,,,,,,20.85839484,20.85921841,0.00043032,-0.000823562,0.001253882
3296,20.85839484,192.168.1.1,192.168.1.2,TCP,65226,"[TCP Spurious Retransmission] 54384  >  5001 [PSH, ACK] Seq=310902785 Ack=1 Win=42496 Len=65160 TSval=316239983 TSecr=2680709756",,,,,,,,,,,,,20.85882516,20.85839484,7.33E-05,0.00043032,-0.000356992
3297,20.85882516,192.168.1.2,192.168.1.1,TCP,66,5001  >  54384 [ACK] Seq=1 Ack=310967945 Win=8355840 Len=0 TSval=2680709757 TSecr=316239983,,,,,,,,,,,,,20.85889849,20.85882516,0.000103727,7.33E-05,3.04E-05
3298,20.85889849,192.168.1.1,192.168.1.2,TCP,65226,"[TCP Retransmission] 54384  >  5001 [PSH, ACK] Seq=310967945 Ack=1 Win=42496 Len=65160 TSval=316239983 TSecr=2680709756",,,,,,,,,,,,,20.85900222,20.85889849,4.20E-05,0.000103727,-6.17E-05
3299,20.85900222,192.168.1.2,192.168.1.1,TCP,66,5001  >  54384 [ACK] Seq=1 Ack=311033105 Win=8355840 Len=0 TSval=2680709757 TSecr=316239983,,,,,,,,,,,,,20.85904424,20.85900222,2.84E-05,4.20E-05,-1.36E-05
3300,20.85904424,192.168.1.1,192.168.1.2,TCP,818,"[TCP Retransmission] 54384  >  5001 [PSH, ACK] Seq=311033105 Ack=1 Win=42496 Len=752 TSval=316239983 TSecr=2680709756",,,,,,,,,,,,,20.85907266,20.85904424,0.000118042,2.84E-05,8.96E-05
3301,20.85907266,192.168.1.2,192.168.1.1,TCP,66,5001  >  54384 [ACK] Seq=1 Ack=311033857 Win=8387584 Len=0 TSval=2680709757 TSecr=316239983,,,,,,,,,,,,,20.8591907,20.85907266,0.000147262,0.000118042,2.92E-05
3302,20.8591907,192.168.1.1,192.168.1.2,TCP,65226,"[TCP Retransmission] 54384  >  5001 [PSH, ACK] Seq=311033857 Ack=1 Win=42496 Len=65160 TSval=316239983 TSecr=2680709757",,,,,,,,,,,,,20.85933797,20.8591907,5.05E-05,0.000147262,-9.68E-05
3303,20.85933797,192.168.1.1,192.168.1.2,TCP,65226,"54384  >  5001 [PSH, ACK] Seq=311099017 Ack=1 Win=42496 Len=65160 TSval=316239983 TSecr=2680709757",,,,,,,,,,,,,20.85938845,20.85933797,4.94E-05,5.05E-05,-1.04E-06
3304,20.85938845,192.168.1.2,192.168.1.1,TCP,66,5001  >  54384 [ACK] Seq=1 Ack=311099017 Win=8387584 Len=0 TSval=2680709757 TSecr=316239983,,,,,,,,,,,,,20.85943789,20.85938845,0.016750451,4.94E-05,0.01670101
3305,20.85943789,192.168.1.2,192.168.1.1,TCP,66,5001  >  54384 [ACK] Seq=1 Ack=311164177 Win=8387584 Len=0 TSval=2680709758 TSecr=316239983,,,,,,,,,,,,,20.87618834,20.85943789,0.000139863,0.016750451,-0.016610588
3306,20.87618834,192.168.1.1,192.168.1.2,TCP,818,"54384  >  5001 [PSH, ACK] Seq=311164177 Ack=1 Win=42496 Len=752 TSval=316240000 TSecr=2680709757",,,,,,,,,,,,,20.87632821,20.87618834,6.66E-06,0.000139863,-0.000133205
3307,20.87632821,192.168.1.1,192.168.1.2,TCP,65226,"54384  >  5001 [PSH, ACK] Seq=311164929 Ack=1 Win=42496 Len=65160 TSval=316240000 TSecr=2680709758",,,,,,,,,,,,,20.87633486,20.87632821,-0.016966277,6.66E-06,-0.016972935
3308,20.87633486,192.168.1.2,192.168.1.1,TCP,66,5001  >  54384 [ACK] Seq=1 Ack=311164929 Win=8387584 Len=0 TSval=2680709774 TSecr=316240000,,,,,,,,,,,,,20.85936859,20.87633486,8.90E-06,-0.016966277,0.016975175
3309,20.85936859,192.168.1.1,192.168.1.2,TCP,65226,"[TCP Spurious Retransmission] 54384  >  5001 [PSH, ACK] Seq=311099017 Ack=1 Win=42496 Len=65160 TSval=316239983 TSecr=2680709757",,,,,,,,,,,,,20.85937748,20.85936859,5.68E-05,8.90E-06,4.79E-05
3310,20.85937748,192.168.1.2,192.168.1.1,TCP,66,5001  >  54384 [ACK] Seq=1 Ack=311099017 Win=8387584 Len=0 TSval=2680709757 TSecr=316239983,,,,,,,,,,,,,20.85943426,20.85937748,0.01677727,5.68E-05,0.016720493
3311,20.85943426,192.168.1.2,192.168.1.1,TCP,66,5001  >  54384 [ACK] Seq=1 Ack=311164177 Win=8387584 Len=0 TSval=2680709758 TSecr=316239983,,,,,,,,,,,,,20.87621153,20.85943426,0.00011437,0.01677727,-0.0166629
3312,20.87621153,192.168.1.1,192.168.1.2,TCP,818,"[TCP Retransmission] 54384  >  5001 [PSH, ACK] Seq=311164177 Ack=1 Win=42496 Len=752 TSval=316240000 TSecr=2680709757",,,,,,,,,,,,,20.8763259,20.87621153,1.99E-05,0.00011437,-9.45E-05
3313,20.8763259,192.168.1.2,192.168.1.1,TCP,66,5001  >  54384 [ACK] Seq=1 Ack=311164929 Win=8387584 Len=0 TSval=2680709774 TSecr=316240000,,,,,,,,,,,,,20.87634575,20.8763259,0.000102222,1.99E-05,8.24E-05
3314,20.87634575,192.168.1.1,192.168.1.2,TCP,65226,"[TCP Retransmission] 54384  >  5001 [PSH, ACK] Seq=311164929 Ack=1 Win=42496 Len=65160 TSval=316240000 TSecr=2680709758",,,,,,,,,,,,,20.87644798,20.87634575,-5.85E-06,0.000102222,-0.000108076
3315,20.87644798,192.168.1.2,192.168.1.1,TCP,66,5001  >  54384 [ACK] Seq=1 Ack=311230089 Win=8387584 Len=0 TSval=2680709775 TSecr=316240000,,,,,,,,,,,,,20.87644212,20.87644798,1.40E-05,-5.85E-06,1.98E-05
3316,20.87644212,192.168.1.1,192.168.1.2,TCP,65226,"54384  >  5001 [PSH, ACK] Seq=311230089 Ack=1 Win=42496 Len=65160 TSval=316240001 TSecr=2680709758",,,,,,,,,,,,,20.87645607,20.87644212,3.98E-06,1.40E-05,-9.97E-06
3317,20.87645607,192.168.1.2,192.168.1.1,TCP,66,[TCP Dup ACK 3315#1] 5001  >  54384 [ACK] Seq=1 Ack=311230089 Win=8387584 Len=0 TSval=2680709775 TSecr=316240000,,,,,,,,,,,,,20.87646005,20.87645607,6.80E-05,3.98E-06,6.40E-05
3318,20.87646005,192.168.1.1,192.168.1.2,TCP,65226,"[TCP Retransmission] 54384  >  5001 [PSH, ACK] Seq=311230089 Ack=1 Win=42496 Len=65160 TSval=316240001 TSecr=2680709758",,,,,,,,,,,,,20.87652806,20.87646005,2.61E-05,6.80E-05,-4.19E-05
3319,20.87652806,192.168.1.1,192.168.1.2,TCP,818,"54384  >  5001 [PSH, ACK] Seq=311295249 Ack=1 Win=42496 Len=752 TSval=316240001 TSecr=2680709774",,,,,,,,,,,,,20.8765542,20.87652806,-2.00E-05,2.61E-05,-4.61E-05
3320,20.8765542,192.168.1.2,192.168.1.1,TCP,66,5001  >  54384 [ACK] Seq=1 Ack=311295249 Win=8387584 Len=0 TSval=2680709775 TSecr=316240001,,,,,,,,,,,,,20.8765342,20.8765542,3.25E-05,-2.00E-05,5.25E-05
3321,20.8765342,192.168.1.1,192.168.1.2,TCP,818,"[TCP Retransmission] 54384  >  5001 [PSH, ACK] Seq=311295249 Ack=1 Win=42496 Len=752 TSval=316240001 TSecr=2680709774",,,,,,,,,,,,,20.87656673,20.8765342,-1.74E-05,3.25E-05,-5.00E-05
3322,20.87656673,192.168.1.2,192.168.1.1,TCP,66,5001  >  54384 [ACK] Seq=1 Ack=311296001 Win=8387584 Len=0 TSval=2680709775 TSecr=316240001,,,,,,,,,,,,,20.8765493,20.87656673,1.51E-05,-1.74E-05,3.25E-05
3323,20.8765493,192.168.1.2,192.168.1.1,TCP,66,5001  >  54384 [ACK] Seq=1 Ack=311295249 Win=8387584 Len=0 TSval=2680709775 TSecr=316240001,,,,,,,,,,,,,20.87656438,20.8765493,1.77E-05,1.51E-05,2.59E-06
3324,20.87656438,192.168.1.2,192.168.1.1,TCP,66,5001  >  54384 [ACK] Seq=1 Ack=311296001 Win=8387584 Len=0 TSval=2680709775 TSecr=316240001,,,,,,,,,,,,,20.87658205,20.87656438,4.72E-05,1.77E-05,2.95E-05
3325,20.87658205,192.168.1.1,192.168.1.2,TCP,65226,"54384  >  5001 [PSH, ACK] Seq=311296001 Ack=1 Win=42496 Len=65160 TSval=316240001 TSecr=2680709775",,,,,,,,,,,,,20.87662924,20.87658205,0.000123227,4.72E-05,7.60E-05
3326,20.87662924,192.168.1.1,192.168.1.2,TCP,65226,"[TCP Retransmission] 54384  >  5001 [PSH, ACK] Seq=311296001 Ack=1 Win=42496 Len=65160 TSval=316240001 TSecr=2680709775",,,,,,,,,,,,,20.87675246,20.87662924,1.99E-05,0.000123227,-0.000103316
3327,20.87675246,192.168.1.2,192.168.1.1,TCP,66,5001  >  54384 [ACK] Seq=1 Ack=311361161 Win=8387584 Len=0 TSval=2680709775 TSecr=316240001,,,,,,,,,,,,,20.87677237,20.87675246,8.43E-05,1.99E-05,6.44E-05
3328,20.87677237,192.168.1.1,192.168.1.2,TCP,65226,"54384  >  5001 [PSH, ACK] Seq=311361161 Ack=1 Win=42496 Len=65160 TSval=316240001 TSecr=2680709775",,,,,,,,,,,,,20.87685666,20.87677237,-0.000104773,8.43E-05,-0.000189055
3329,20.87685666,192.168.1.1,192.168.1.2,TCP,818,"54384  >  5001 [PSH, ACK] Seq=311426321 Ack=1 Win=42496 Len=752 TSval=316240001 TSecr=2680709775",,,,,,,,,,,,,20.87675188,20.87685666,0.000218741,-0.000104773,0.000323514
3330,20.87675188,192.168.1.1,192.168.1.2,TCP,65226,"[TCP Retransmission] 54384  >  5001 [PSH, ACK] Seq=311361161 Ack=1 Win=42496 Len=65160 TSval=316240001 TSecr=2680709775",,,,,,,,,,,,,20.87697062,20.87675188,5.14E-05,0.000218741,-0.000167365
3331,20.87697062,192.168.1.1,192.168.1.2,TCP,65226,"54384  >  5001 [PSH, ACK] Seq=311427073 Ack=1 Win=42496 Len=65160 TSval=316240001 TSecr=2680709775",,,,,,,,,,,,,20.877022,20.87697062,-0.000259917,5.14E-05,-0.000311293
3332,20.877022,192.168.1.2,192.168.1.1,TCP,66,5001  >  54384 [ACK] Seq=1 Ack=311427073 Win=8355840 Len=0 TSval=2680709775 TSecr=316240001,,,,,,,,,,,,,20.87676208,20.877022,8.83E-05,-0.000259917,0.000348242
3333,20.87676208,192.168.1.2,192.168.1.1,TCP,66,5001  >  54384 [ACK] Seq=1 Ack=311361161 Win=8387584 Len=0 TSval=2680709775 TSecr=316240001,,,,,,,,,,,,,20.87685041,20.87676208,0.000197623,8.83E-05,0.000109298
